gene,species,timepoint,expression
gene_354,species_3,t1,0.514925602749982
gene_354,species_3,t2,2.8513859450032726
gene_354,species_3,t3,1.113434359090571
gene_355,species_1,t0,0.9592317759902738
gene_355,species_1,t1,1.0908507551621018
gene_355,species_1,t2,1.3281319117595756
gene_355,species_1,t3,0.2542448391989186
gene_355,species_2,t0,0.0
gene_355,species_2,t1,0.28721771680554886
gene_355,species_2,t2,0.1793553606927359
gene_355,species_2,t3,0.13658370501957837
gene_355,species_3,t0,0.5282796524781225
gene_355,species_3,t1,1.2388508805989933
gene_355,species_3,t2,0.0
gene_355,species_3,t3,0.0
gene_356,species_1,t0,0.6108036564673816
gene_356,species_1,t1,0.0
gene_356,species_1,t2,1.626990324031803
gene_356,species_1,t3,0.4320408846546294
gene_356,species_2,t0,0.3750319949532559
gene_356,species_2,t1,0.7349087622226732
gene_356,species_2,t2,0.6813091156930648
gene_356,species_2,t3,0.0
gene_356,species_3,t0,0.4182439003363186
gene_356,species_3,t1,2.002214597264405
gene_356,species_3,t2,0.839933053047593
gene_356,species_3,t3,0.0
gene_357,species_1,t0,1.5241687320478305
gene_357,species_1,t1,2.149210301078861
gene_357,species_1,t2,0.0
gene_357,species_1,t3,0.827847664861307
gene_357,species_2,t0,0.0
gene_357,species_2,t1,0.0
gene_357,species_2,t2,1.1773751371207493
gene_357,species_2,t3,0.4928881475549041
gene_357,species_3,t0,0.0
gene_357,species_3,t1,0.0
gene_357,species_3,t2,0.12415923186817097
gene_357,species_3,t3,0.23577251598595894
gene_358,species_1,t0,1.0081738419210258
gene_358,species_1,t1,2.291281845861248
gene_358,species_1,t2,0.0
gene_358,species_1,t3,0.8266061714571763
gene_358,species_2,t0,0.0
gene_358,species_2,t1,1.1129826445260877
gene_358,species_2,t2,0.0
gene_358,species_2,t3,0.0
gene_358,species_3,t0,1.5558135332010563
gene_358,species_3,t1,0.0
gene_358,species_3,t2,0.0
gene_358,species_3,t3,0.16639006071875756
gene_359,species_1,t0,0.2350388956848786
gene_359,species_1,t1,0.0
gene_359,species_1,t2,0.0
gene_359,species_1,t3,0.6378733269085595
gene_359,species_2,t0,0.9019870561187303
gene_359,species_2,t1,0.3943723273298045
gene_359,species_2,t2,0.0
gene_359,species_2,t3,1.5667700141658578
gene_359,species_3,t0,0.1893014641678331
gene_359,species_3,t1,0.9880394013744846
gene_359,species_3,t2,0.0
gene_359,species_3,t3,1.3405918113637443
gene_360,species_1,t0,2.239910048740602
gene_360,species_1,t1,4.828234811981677
gene_360,species_1,t2,0.0
gene_360,species_1,t3,0.9151546888137115
gene_360,species_2,t0,0.0
gene_360,species_2,t1,0.5813562077725942
gene_360,species_2,t2,1.9737432630689105
gene_360,species_2,t3,0.0
gene_360,species_3,t0,2.008015993256013
gene_360,species_3,t1,1.8584261316319766
gene_360,species_3,t2,4.724590482980149
gene_360,species_3,t3,0.0
gene_361,species_1,t0,0.0
gene_361,species_1,t1,1.0812616013139773
gene_361,species_1,t2,0.0
gene_361,species_1,t3,0.16861315325042817
gene_361,species_2,t0,0.11971689556481374
gene_361,species_2,t1,0.38369405725814476
gene_361,species_2,t2,0.1238323681407455
gene_361,species_2,t3,0.19837520536765846
gene_361,species_3,t0,0.5019107100007351
gene_361,species_3,t1,0.9502924848364062
gene_361,species_3,t2,0.48842670759607726
gene_361,species_3,t3,0.0
gene_362,species_1,t0,0.6441644147247674
gene_362,species_1,t1,0.83847748662
gene_362,species_1,t2,0.3010882276243556
gene_362,species_1,t3,0.0
gene_362,species_2,t0,0.0
gene_362,species_2,t1,0.0
gene_362,species_2,t2,2.08378892041918
gene_362,species_2,t3,1.8206855346830024
gene_362,species_3,t0,0.1842255215961057
gene_362,species_3,t1,0.43206127216761286
gene_362,species_3,t2,0.0
gene_362,species_3,t3,1.1650457231298028
gene_363,species_1,t0,1.717138084194753
gene_363,species_1,t1,2.8417681363013685
gene_363,species_1,t2,3.088568972390651
gene_363,species_1,t3,0.7403130051600652
gene_363,species_2,t0,0.18314119109566768
gene_363,species_2,t1,0.9027890184787536
gene_363,species_2,t2,0.6737299777677151
gene_363,species_2,t3,0.29066754452027643
gene_363,species_3,t0,1.0037060842724217
gene_363,species_3,t1,2.993024361512648
gene_363,species_3,t2,1.3624019478034726
gene_363,species_3,t3,0.45021257373261525
gene_364,species_1,t0,3.5703851087675673
gene_364,species_1,t1,6.8352201395466015
gene_364,species_1,t2,6.540460548577834
gene_364,species_1,t3,1.7941688432995673
gene_364,species_2,t0,0.0
gene_364,species_2,t1,0.0
gene_364,species_2,t2,1.4180388654876623
gene_364,species_2,t3,0.7584525030541386
gene_364,species_3,t0,2.8308762038460973
gene_364,species_3,t1,5.004391105840414
gene_364,species_3,t2,4.441262180185061
gene_364,species_3,t3,0.918532262691383
gene_365,species_1,t0,0.0
gene_365,species_1,t1,0.8903594521889434
gene_365,species_1,t2,0.0
gene_365,species_1,t3,0.0
gene_365,species_2,t0,0.34900721188585904
gene_365,species_2,t1,0.0
gene_365,species_2,t2,1.7294402597865028
gene_365,species_2,t3,1.4361637835302723
gene_365,species_3,t0,0.0
gene_365,species_3,t1,1.247069600158452
gene_365,species_3,t2,0.5430845495039875
gene_365,species_3,t3,0.6959260421481307
gene_366,species_1,t0,1.8495941154105533
gene_366,species_1,t1,4.547519726762435
gene_366,species_1,t2,0.0
gene_366,species_1,t3,0.0
gene_366,species_2,t0,0.5169357481386706
gene_366,species_2,t1,1.2307983502975575
gene_366,species_2,t2,2.9133095820246835
gene_366,species_2,t3,0.0
gene_366,species_3,t0,0.0
gene_366,species_3,t1,0.0
gene_366,species_3,t2,5.145904758357122
gene_366,species_3,t3,0.9906095789903459
gene_367,species_1,t0,0.0
gene_367,species_1,t1,2.3112719279891807
gene_367,species_1,t2,1.2494596729726986
gene_367,species_1,t3,0.0
gene_367,species_2,t0,0.0
gene_367,species_2,t1,0.36727715939311595
gene_367,species_2,t2,0.7139858862762406
gene_367,species_2,t3,0.0
gene_367,species_3,t0,0.9085444852993775
gene_367,species_3,t1,0.6371441408138596
gene_367,species_3,t2,0.0
gene_367,species_3,t3,0.6808618828853831
gene_368,species_1,t0,0.6216624277189808
gene_368,species_1,t1,0.28236344806605806
gene_368,species_1,t2,2.1180891610582826
gene_368,species_1,t3,0.638691092177545
gene_368,species_2,t0,0.44081774862153644
gene_368,species_2,t1,1.0370557498047634
gene_368,species_2,t2,0.9293985410347513
gene_368,species_2,t3,0.3314696021336574
gene_368,species_3,t0,0.12488286069741619
gene_368,species_3,t1,2.753058380096155
gene_368,species_3,t2,2.2453915831521627
gene_368,species_3,t3,0.8232245333768391
gene_369,species_1,t0,0.8033123341799766
gene_369,species_1,t1,1.3052572892440635
gene_369,species_1,t2,1.3567376293077416
gene_369,species_1,t3,0.0
gene_369,species_2,t0,0.0
gene_369,species_2,t1,0.0712322907160563
gene_369,species_2,t2,0.0
gene_369,species_2,t3,0.09349437603849815
gene_369,species_3,t0,0.46051315966342155
gene_369,species_3,t1,1.3929707347612366
gene_369,species_3,t2,0.4370065118349518
gene_369,species_3,t3,0.0
gene_370,species_1,t0,0.0
gene_370,species_1,t1,0.0
gene_370,species_1,t2,0.7541939831669474
gene_370,species_1,t3,0.3760072793677035
gene_370,species_2,t0,0.18524757234504519
gene_370,species_2,t1,0.8580875538419324
gene_370,species_2,t2,1.9579777584276268
gene_370,species_2,t3,1.261201369652848
gene_370,species_3,t0,0.5489738445326373
gene_370,species_3,t1,0.15503233148565881
gene_370,species_3,t2,0.6542669316585316
gene_370,species_3,t3,0.32300486235792225
gene_371,species_1,t0,0.729968847595265
gene_371,species_1,t1,1.014051349725614
gene_371,species_1,t2,0.0
gene_371,species_1,t3,0.1773563393049561
gene_371,species_2,t0,0.0
gene_371,species_2,t1,0.4531700129983863
gene_371,species_2,t2,0.8954968118720706
gene_371,species_2,t3,0.6401258960657676
gene_371,species_3,t0,0.0
gene_371,species_3,t1,1.6594397634372444
gene_371,species_3,t2,0.08542173843232088
gene_371,species_3,t3,0.16458394274845145
gene_372,species_1,t0,0.18951157708351474
gene_372,species_1,t1,1.060972730471777
gene_372,species_1,t2,0.0
gene_372,species_1,t3,0.42927998491931235
gene_372,species_2,t0,0.0
gene_372,species_2,t1,0.0
gene_372,species_2,t2,0.0
gene_372,species_2,t3,0.3509677324650795
gene_372,species_3,t0,0.3409551785681749
gene_372,species_3,t1,3.1732397276863997
gene_372,species_3,t2,4.2304450739412465
gene_372,species_3,t3,0.0
gene_373,species_1,t0,3.1428167892037973
gene_373,species_1,t1,4.532960744221777
gene_373,species_1,t2,4.813643656851853
gene_373,species_1,t3,0.971208972564569
gene_373,species_2,t0,0.8307335617091536
gene_373,species_2,t1,2.3333913588414505
gene_373,species_2,t2,0.0
gene_373,species_2,t3,2.0021675601908067
gene_373,species_3,t0,0.0
gene_373,species_3,t1,4.735824997374491
gene_373,species_3,t2,2.8520581648989007
gene_373,species_3,t3,1.5884396130521357
gene_374,species_1,t0,0.6773963571688414
gene_374,species_1,t1,1.2158597894025458
gene_374,species_1,t2,1.9921816403648538
gene_374,species_1,t3,0.8540632169824924
gene_374,species_2,t0,0.3626605019788102
gene_374,species_2,t1,0.008480284378337727
gene_374,species_2,t2,0.0
gene_374,species_2,t3,1.190465434661985
gene_374,species_3,t0,0.7624562993271546
gene_374,species_3,t1,1.8583379985202009
gene_374,species_3,t2,0.27408248676023494
gene_374,species_3,t3,0.35017634139260156
gene_375,species_1,t0,0.0
gene_375,species_1,t1,2.0722861468161384
gene_375,species_1,t2,1.6256894731468245
gene_375,species_1,t3,0.0
gene_375,species_2,t0,0.0
gene_375,species_2,t1,0.002703058172866868
gene_375,species_2,t2,0.0
gene_375,species_2,t3,0.0
gene_375,species_3,t0,0.9130599128010639
gene_375,species_3,t1,1.003612406347921
gene_375,species_3,t2,2.3237169802828617
gene_375,species_3,t3,0.0
gene_376,species_1,t0,0.0
gene_376,species_1,t1,2.3561609180563123
gene_376,species_1,t2,1.5282975865895532
gene_376,species_1,t3,0.34999842713139634
gene_376,species_2,t0,0.23491788808843123
gene_376,species_2,t1,0.2606163588350724
gene_376,species_2,t2,1.085193583272533
gene_376,species_2,t3,0.2246195677441327
gene_376,species_3,t0,0.9696442885022963
gene_376,species_3,t1,0.0
gene_376,species_3,t2,2.8588258558887243
gene_376,species_3,t3,0.8417157550873405
gene_377,species_1,t0,0.0
gene_377,species_1,t1,0.8987182182436787
gene_377,species_1,t2,1.0475011806178731
gene_377,species_1,t3,0.2909273013476532
gene_377,species_2,t0,0.0
gene_377,species_2,t1,0.0
gene_377,species_2,t2,0.0
gene_377,species_2,t3,0.0
gene_377,species_3,t0,0.0
gene_377,species_3,t1,0.0
gene_377,species_3,t2,0.0
gene_377,species_3,t3,0.0
gene_378,species_1,t0,1.9097328354950622
gene_378,species_1,t1,4.536961313786409
gene_378,species_1,t2,3.80979087955433
gene_378,species_1,t3,0.0
gene_378,species_2,t0,0.1599282326309649
gene_378,species_2,t1,0.6273573517037916
gene_378,species_2,t2,0.0
gene_378,species_2,t3,1.3094143907335924
gene_378,species_3,t0,0.0
gene_378,species_3,t1,0.0
gene_378,species_3,t2,0.0
gene_378,species_3,t3,0.4636520974066158
gene_379,species_1,t0,0.05120744682324688
gene_379,species_1,t1,0.0
gene_379,species_1,t2,0.8250514565622246
gene_379,species_1,t3,0.27501284720831204
gene_379,species_2,t0,0.033517673424758074
gene_379,species_2,t1,0.26346227232834046
gene_379,species_2,t2,0.0
gene_379,species_2,t3,0.09467025684639743
gene_379,species_3,t0,0.0
gene_379,species_3,t1,0.8409007321302464
gene_379,species_3,t2,0.431693686594797
gene_379,species_3,t3,0.0
gene_380,species_1,t0,0.0
gene_380,species_1,t1,0.0
gene_380,species_1,t2,0.196311273600393
gene_380,species_1,t3,0.0
gene_380,species_2,t0,0.11814000241663881
gene_380,species_2,t1,0.0
gene_380,species_2,t2,1.1044879665365297
gene_380,species_2,t3,0.0
gene_380,species_3,t0,0.4744154840385505
gene_380,species_3,t1,0.5204599870568484
gene_380,species_3,t2,0.5002835537524539
gene_380,species_3,t3,0.0816716099503877
gene_381,species_1,t0,0.0
gene_381,species_1,t1,8.476544789107312
gene_381,species_1,t2,7.550160905214316
gene_381,species_1,t3,1.6554707174005499
gene_381,species_2,t0,0.6382498947178747
gene_381,species_2,t1,1.0090612951762694
gene_381,species_2,t2,0.5691018004792081
gene_381,species_2,t3,0.3405280776830062
gene_381,species_3,t0,3.1545357953913857
gene_381,species_3,t1,5.789308216350715
gene_381,species_3,t2,6.534469344615841
gene_381,species_3,t3,1.9276221788892816
gene_382,species_1,t0,0.0
gene_382,species_1,t1,2.8615243627766493
gene_382,species_1,t2,2.982447059938573
gene_382,species_1,t3,0.0
gene_382,species_2,t0,0.025045518085837562
gene_382,species_2,t1,0.0
gene_382,species_2,t2,0.0
gene_382,species_2,t3,0.4008565231446428
gene_382,species_3,t0,0.0
gene_382,species_3,t1,2.669585459403867
gene_382,species_3,t2,1.3981647949137186
gene_382,species_3,t3,0.0
gene_383,species_1,t0,0.0
gene_383,species_1,t1,0.0
gene_383,species_1,t2,2.8491666578430483
gene_383,species_1,t3,0.6723307407959775
gene_383,species_2,t0,0.5355506828653662
gene_383,species_2,t1,0.08440544739108174
gene_383,species_2,t2,0.5630760548057295
gene_383,species_2,t3,0.0
gene_383,species_3,t0,1.5339303608381063
gene_383,species_3,t1,2.1018097484566582
gene_383,species_3,t2,3.691200537599704
gene_383,species_3,t3,0.9509351664807869
gene_384,species_1,t0,3.787742552756083
gene_384,species_1,t1,8.168575437932557
gene_384,species_1,t2,0.0
gene_384,species_1,t3,2.1698559042500136
gene_384,species_2,t0,0.0
gene_384,species_2,t1,0.9451759726669258
gene_384,species_2,t2,0.0
gene_384,species_2,t3,1.8396032396254023
gene_384,species_3,t0,3.952649786426728
gene_384,species_3,t1,3.8815152515259674
gene_384,species_3,t2,0.0
gene_384,species_3,t3,1.2423322932494159
gene_385,species_1,t0,2.4706603575509307
gene_385,species_1,t1,0.0
gene_385,species_1,t2,3.685044804238648
gene_385,species_1,t3,0.7038174046523019
gene_385,species_2,t0,0.43705049385059747
gene_385,species_2,t1,0.3107195467639542
gene_385,species_2,t2,0.34899928945570685
gene_385,species_2,t3,0.37052913692471373
gene_385,species_3,t0,1.9461668151425644
gene_385,species_3,t1,2.4329088555568035
gene_385,species_3,t2,0.0
gene_385,species_3,t3,1.2616757379390429
gene_386,species_1,t0,0.34567327910852796
gene_386,species_1,t1,1.329612537516531
gene_386,species_1,t2,0.0
gene_386,species_1,t3,0.4268156613362259
gene_386,species_2,t0,0.025777826211537652
gene_386,species_2,t1,0.6892102667490347
gene_386,species_2,t2,0.0
gene_386,species_2,t3,0.9677859755544568
gene_386,species_3,t0,0.0
gene_386,species_3,t1,0.01993680194337158
gene_386,species_3,t2,1.5288803492199277
gene_386,species_3,t3,0.0
gene_387,species_1,t0,0.8011348986506983
gene_387,species_1,t1,1.595904015220382
gene_387,species_1,t2,1.4252024809010226
gene_387,species_1,t3,0.4638380290620957
gene_387,species_2,t0,0.0
gene_387,species_2,t1,0.07108742175358278
gene_387,species_2,t2,0.0
gene_387,species_2,t3,0.0
gene_387,species_3,t0,0.0
gene_387,species_3,t1,0.8662080737907596
gene_387,species_3,t2,1.3385256821648504
gene_387,species_3,t3,0.2767673221501107
gene_388,species_1,t0,0.18738124841316428
gene_388,species_1,t1,0.01158520338351719
gene_388,species_1,t2,0.23521609764632773
gene_388,species_1,t3,0.0
gene_388,species_2,t0,0.15262773793375434
gene_388,species_2,t1,0.3968773180971009
gene_388,species_2,t2,0.37115950653333735
gene_388,species_2,t3,0.0
gene_388,species_3,t0,0.14214521830068363
gene_388,species_3,t1,0.4538434439514087
gene_388,species_3,t2,0.41487062300954114
gene_388,species_3,t3,0.0
gene_389,species_1,t0,2.7244806877483363
gene_389,species_1,t1,5.896826876202585
gene_389,species_1,t2,4.509892359726471
gene_389,species_1,t3,1.0164552160513742
gene_389,species_2,t0,0.4258021983545759
gene_389,species_2,t1,0.2725126244147859
gene_389,species_2,t2,2.062040044689342
gene_389,species_2,t3,0.0
gene_389,species_3,t0,0.0
gene_389,species_3,t1,2.737278598922908
gene_389,species_3,t2,0.0
gene_389,species_3,t3,0.0
gene_390,species_1,t0,1.143663701658256
gene_390,species_1,t1,0.0
gene_390,species_1,t2,2.3121719400473304
gene_390,species_1,t3,0.2658651233325589
gene_390,species_2,t0,0.21991135672657128
gene_390,species_2,t1,2.178199386184547
gene_390,species_2,t2,2.904043011767718
gene_390,species_2,t3,1.4769383082058891
gene_390,species_3,t0,0.0
gene_390,species_3,t1,3.0438582004701935
gene_390,species_3,t2,0.0
gene_390,species_3,t3,0.24943593511258583
gene_391,species_1,t0,0.0
gene_391,species_1,t1,3.111927171907836
gene_391,species_1,t2,2.3874729107372734
gene_391,species_1,t3,0.0
gene_391,species_2,t0,0.03470736041767994
gene_391,species_2,t1,0.26197492236064557
gene_391,species_2,t2,1.3068008356805578
gene_391,species_2,t3,0.42565584464779976
gene_391,species_3,t0,1.3502562563102651
gene_391,species_3,t1,1.3866347378042356
gene_391,species_3,t2,2.909277870589889
gene_391,species_3,t3,0.0
gene_392,species_1,t0,0.44640083201251485
gene_392,species_1,t1,1.6709316034288153
gene_392,species_1,t2,0.2557738872696255
gene_392,species_1,t3,0.0
gene_392,species_2,t0,0.45691326714167707
gene_392,species_2,t1,0.8285792298921854
gene_392,species_2,t2,1.1483157539754567
gene_392,species_2,t3,0.0
gene_392,species_3,t0,0.4983397616427534
gene_392,species_3,t1,0.9466523107656593
gene_392,species_3,t2,2.9718921357859824
gene_392,species_3,t3,0.9315006045741521
gene_393,species_1,t0,1.9002687809330554
gene_393,species_1,t1,3.5443478710276834
gene_393,species_1,t2,0.0
gene_393,species_1,t3,0.0
gene_393,species_2,t0,0.10157925240293587
gene_393,species_2,t1,0.0
gene_393,species_2,t2,0.0
gene_393,species_2,t3,0.5881135652354718
gene_393,species_3,t0,0.0
gene_393,species_3,t1,3.1490315651369944
gene_393,species_3,t2,2.1030787708968446
gene_393,species_3,t3,0.40045698480690783
gene_394,species_1,t0,1.4838233921927144
gene_394,species_1,t1,0.0
gene_394,species_1,t2,0.0
gene_394,species_1,t3,0.22727219492407374
gene_394,species_2,t0,0.0
gene_394,species_2,t1,0.31789568950264885
gene_394,species_2,t2,0.0
gene_394,species_2,t3,0.0
gene_394,species_3,t0,0.9174598421798825
gene_394,species_3,t1,1.4697167498297847
gene_394,species_3,t2,0.0
gene_394,species_3,t3,0.0
gene_395,species_1,t0,0.0
gene_395,species_1,t1,0.0
gene_395,species_1,t2,0.0
gene_395,species_1,t3,0.0
gene_395,species_2,t0,0.0
gene_395,species_2,t1,0.7157500832895509
gene_395,species_2,t2,2.1890708932771608
gene_395,species_2,t3,1.5286796752500234
gene_395,species_3,t0,1.2537672627689278
gene_395,species_3,t1,1.1492017584658987
gene_395,species_3,t2,1.1291717413497162
gene_395,species_3,t3,0.5256560862324862
gene_396,species_1,t0,0.8713562826231497
gene_396,species_1,t1,1.916496935609138
gene_396,species_1,t2,0.0
gene_396,species_1,t3,0.0
gene_396,species_2,t0,0.008428048122597252
gene_396,species_2,t1,0.673914728554523
gene_396,species_2,t2,0.0
gene_396,species_2,t3,0.8182297041850662
gene_396,species_3,t0,1.2013870571725493
gene_396,species_3,t1,0.6026750844532455
gene_396,species_3,t2,0.0
gene_396,species_3,t3,0.0
gene_397,species_1,t0,1.2377916800790338
gene_397,species_1,t1,3.2073917114006854
gene_397,species_1,t2,1.831119846167673
gene_397,species_1,t3,0.6540002619381959
gene_397,species_2,t0,0.1267980090163972
gene_397,species_2,t1,0.0
gene_397,species_2,t2,2.4106812824430834
gene_397,species_2,t3,0.9867870972505899
