gene,species,timepoint,expression
gene_1342,species_1,t0,0.05601624214143919
gene_1342,species_1,t1,0.0
gene_1342,species_1,t2,0.0
gene_1342,species_1,t3,1.0801573828613011
gene_1342,species_2,t0,0.0
gene_1342,species_2,t1,0.77079768040445
gene_1342,species_2,t2,0.8647069953699879
gene_1342,species_2,t3,0.0
gene_1342,species_3,t0,0.20703969765841984
gene_1342,species_3,t1,1.0875404331598642
gene_1342,species_3,t2,0.9581489679283055
gene_1342,species_3,t3,0.0
gene_1343,species_1,t0,1.1347005648974722
gene_1343,species_1,t1,1.0857012586611603
gene_1343,species_1,t2,0.024240588498223387
gene_1343,species_1,t3,0.14522193920090942
gene_1343,species_2,t0,0.0
gene_1343,species_2,t1,3.0909187883612073
gene_1343,species_2,t2,1.15646473218325
gene_1343,species_2,t3,0.0
gene_1343,species_3,t0,0.6248304708786357
gene_1343,species_3,t1,1.5029740402140965
gene_1343,species_3,t2,0.6820685730847694
gene_1343,species_3,t3,0.6014006756510156
gene_1344,species_1,t0,0.6973902722579641
gene_1344,species_1,t1,0.47807857458090636
gene_1344,species_1,t2,0.7457724882539113
gene_1344,species_1,t3,0.0
gene_1344,species_2,t0,1.4821393451769405
gene_1344,species_2,t1,2.6930456629562953
gene_1344,species_2,t2,1.7127938143952066
gene_1344,species_2,t3,1.487454006820903
gene_1344,species_3,t0,0.0
gene_1344,species_3,t1,0.0
gene_1344,species_3,t2,0.3299715828729967
gene_1344,species_3,t3,0.49988774871120756
gene_1345,species_1,t0,0.0
gene_1345,species_1,t1,5.3139324165404656
gene_1345,species_1,t2,0.0
gene_1345,species_1,t3,0.0
gene_1345,species_2,t0,1.807901375123056
gene_1345,species_2,t1,0.0
gene_1345,species_2,t2,0.0
gene_1345,species_2,t3,0.9313310599625162
gene_1345,species_3,t0,0.24920094092778156
gene_1345,species_3,t1,0.0
gene_1345,species_3,t2,0.7572362985737847
gene_1345,species_3,t3,0.17255882944273002
gene_1346,species_1,t0,0.37760905721766636
gene_1346,species_1,t1,2.0405253900748193
gene_1346,species_1,t2,0.5503278052656384
gene_1346,species_1,t3,0.0
gene_1346,species_2,t0,0.10620692629804825
gene_1346,species_2,t1,0.058167581726671753
gene_1346,species_2,t2,0.6336730717675089
gene_1346,species_2,t3,0.35827866153137594
gene_1346,species_3,t0,0.38088872766238346
gene_1346,species_3,t1,1.2371373584542138
gene_1346,species_3,t2,0.0
gene_1346,species_3,t3,0.0
gene_1347,species_1,t0,0.0
gene_1347,species_1,t1,0.0
gene_1347,species_1,t2,1.2119936905905648
gene_1347,species_1,t3,0.3997984944974504
gene_1347,species_2,t0,0.00695645486494275
gene_1347,species_2,t1,0.0
gene_1347,species_2,t2,0.0
gene_1347,species_2,t3,0.32680548931226694
gene_1347,species_3,t0,0.0
gene_1347,species_3,t1,0.0
gene_1347,species_3,t2,0.0
gene_1347,species_3,t3,0.0
gene_1348,species_1,t0,0.12371219846059545
gene_1348,species_1,t1,1.5062066727627195
gene_1348,species_1,t2,0.0
gene_1348,species_1,t3,2.076195168775347
gene_1348,species_2,t0,0.0670618826348837
gene_1348,species_2,t1,0.21068261991604878
gene_1348,species_2,t2,2.6533450576601982
gene_1348,species_2,t3,0.0
gene_1348,species_3,t0,0.0
gene_1348,species_3,t1,0.6999792434225409
gene_1348,species_3,t2,1.475115773342876
gene_1348,species_3,t3,0.8326661224734065
gene_1349,species_1,t0,0.9129850110010417
gene_1349,species_1,t1,3.169501679957213
gene_1349,species_1,t2,1.8395157371082855
gene_1349,species_1,t3,0.0
gene_1349,species_2,t0,0.0
gene_1349,species_2,t1,1.4579927985411578
gene_1349,species_2,t2,0.0
gene_1349,species_2,t3,0.6682309342738519
gene_1349,species_3,t0,0.0
gene_1349,species_3,t1,0.0
gene_1349,species_3,t2,0.986658351252588
gene_1349,species_3,t3,0.0
gene_1350,species_1,t0,0.0
gene_1350,species_1,t1,7.126706096409176
gene_1350,species_1,t2,3.7610020264054667
gene_1350,species_1,t3,3.6495102646944453
gene_1350,species_2,t0,0.4398136957415508
gene_1350,species_2,t1,0.0
gene_1350,species_2,t2,0.5697496009855006
gene_1350,species_2,t3,0.524145868277398
gene_1350,species_3,t0,0.0
gene_1350,species_3,t1,0.0
gene_1350,species_3,t2,2.3367032540751014
gene_1350,species_3,t3,2.0341672346369
gene_1351,species_1,t0,0.3614774002779345
gene_1351,species_1,t1,0.7923151282884202
gene_1351,species_1,t2,1.1917682622155192
gene_1351,species_1,t3,0.7526618377842373
gene_1351,species_2,t0,0.5954050186242764
gene_1351,species_2,t1,0.9188973229839492
gene_1351,species_2,t2,0.13605096387313484
gene_1351,species_2,t3,0.1957392638826708
gene_1351,species_3,t0,0.1288993502304765
gene_1351,species_3,t1,1.1549459899495425
gene_1351,species_3,t2,0.5258498828102264
gene_1351,species_3,t3,0.0
gene_1352,species_1,t0,0.08007630169321173
gene_1352,species_1,t1,0.5282099182296458
gene_1352,species_1,t2,1.7208963132136263
gene_1352,species_1,t3,0.8385030023725076
gene_1352,species_2,t0,0.1375423130525261
gene_1352,species_2,t1,0.0
gene_1352,species_2,t2,0.0
gene_1352,species_2,t3,0.7494458263859902
gene_1352,species_3,t0,0.06430426873016148
gene_1352,species_3,t1,0.07893362006357202
gene_1352,species_3,t2,0.0
gene_1352,species_3,t3,0.38225948927990416
gene_1353,species_1,t0,1.851875953120582
gene_1353,species_1,t1,5.28061572309845
gene_1353,species_1,t2,1.586769424475596
gene_1353,species_1,t3,2.0456699767668236
gene_1353,species_2,t0,1.192734208807254
gene_1353,species_2,t1,0.0
gene_1353,species_2,t2,0.13677816573695806
gene_1353,species_2,t3,0.0
gene_1353,species_3,t0,0.4265359314816049
gene_1353,species_3,t1,1.7286482895438002
gene_1353,species_3,t2,0.6838275334632455
gene_1353,species_3,t3,0.0
gene_1354,species_1,t0,0.0
gene_1354,species_1,t1,0.0
gene_1354,species_1,t2,0.0
gene_1354,species_1,t3,0.0
gene_1354,species_2,t0,0.5961302452660279
gene_1354,species_2,t1,0.0
gene_1354,species_2,t2,0.7533173877371709
gene_1354,species_2,t3,0.3136968546924787
gene_1354,species_3,t0,0.09272479766887767
gene_1354,species_3,t1,0.0
gene_1354,species_3,t2,0.45974451943618394
gene_1354,species_3,t3,0.4285983993649357
gene_1355,species_1,t0,0.0
gene_1355,species_1,t1,3.5699666155071235
gene_1355,species_1,t2,2.1117539365095532
gene_1355,species_1,t3,1.8710753676880092
gene_1355,species_2,t0,0.0
gene_1355,species_2,t1,2.1750319029116376
gene_1355,species_2,t2,0.0
gene_1355,species_2,t3,0.0
gene_1355,species_3,t0,0.06286559488879445
gene_1355,species_3,t1,0.0
gene_1355,species_3,t2,0.9258429348315782
gene_1355,species_3,t3,0.0
gene_1356,species_1,t0,0.0
gene_1356,species_1,t1,0.8360552050984615
gene_1356,species_1,t2,1.1077209576025047
gene_1356,species_1,t3,0.0
gene_1356,species_2,t0,0.3425106405286094
gene_1356,species_2,t1,0.0
gene_1356,species_2,t2,0.0
gene_1356,species_2,t3,0.0
gene_1356,species_3,t0,0.0
gene_1356,species_3,t1,0.8716818002155866
gene_1356,species_3,t2,0.6235368099588979
gene_1356,species_3,t3,0.18793419337886846
gene_1357,species_1,t0,0.0
gene_1357,species_1,t1,1.2098235101323092
gene_1357,species_1,t2,2.8228854864669635
gene_1357,species_1,t3,0.0
gene_1357,species_2,t0,0.8539052184892411
gene_1357,species_2,t1,0.0
gene_1357,species_2,t2,0.0
gene_1357,species_2,t3,0.0
gene_1357,species_3,t0,0.0
gene_1357,species_3,t1,1.509822343544048
gene_1357,species_3,t2,1.3013959977308627
gene_1357,species_3,t3,0.0
gene_1358,species_1,t0,1.0580950054594371
gene_1358,species_1,t1,2.4321294237705153
gene_1358,species_1,t2,1.1086402127720179
gene_1358,species_1,t3,0.03118357251403795
gene_1358,species_2,t0,0.6824752889718766
gene_1358,species_2,t1,1.0711022928287282
gene_1358,species_2,t2,0.0
gene_1358,species_2,t3,0.0
gene_1358,species_3,t0,0.40989603446634437
gene_1358,species_3,t1,1.1386989864915762
gene_1358,species_3,t2,0.20526751997141526
gene_1358,species_3,t3,0.2530266950137938
gene_1359,species_1,t0,0.5941950745707041
gene_1359,species_1,t1,1.5433011989188559
gene_1359,species_1,t2,1.0063018072928909
gene_1359,species_1,t3,0.0
gene_1359,species_2,t0,0.0
gene_1359,species_2,t1,0.0
gene_1359,species_2,t2,0.48800785138602565
gene_1359,species_2,t3,0.1966286949455882
gene_1359,species_3,t0,0.0
gene_1359,species_3,t1,0.3096222181097642
gene_1359,species_3,t2,0.23794137793896555
gene_1359,species_3,t3,0.3352773585932879
gene_1360,species_1,t0,1.4088398025241662
gene_1360,species_1,t1,5.270368541841989
gene_1360,species_1,t2,2.0548733023179606
gene_1360,species_1,t3,2.2596844511151515
gene_1360,species_2,t0,0.5830506192657036
gene_1360,species_2,t1,1.157949300875918
gene_1360,species_2,t2,0.29624873039387684
gene_1360,species_2,t3,0.18397815501707337
gene_1360,species_3,t0,0.5777406911403501
gene_1360,species_3,t1,0.0
gene_1360,species_3,t2,0.0
gene_1360,species_3,t3,1.0578874447947824
gene_1361,species_1,t0,1.6695728075484502
gene_1361,species_1,t1,0.0
gene_1361,species_1,t2,2.5310959271323257
gene_1361,species_1,t3,0.0
gene_1361,species_2,t0,1.8385311453999176
gene_1361,species_2,t1,3.390051155813255
gene_1361,species_2,t2,0.0
gene_1361,species_2,t3,1.4206884381141713
gene_1361,species_3,t0,0.35634387964179365
gene_1361,species_3,t1,0.3635234260752014
gene_1361,species_3,t2,0.6252218020809601
gene_1361,species_3,t3,0.47333361543930685
gene_1362,species_1,t0,0.0
gene_1362,species_1,t1,0.0
gene_1362,species_1,t2,4.2653099132314365
gene_1362,species_1,t3,3.139601087010117
gene_1362,species_2,t0,0.015086784166142245
gene_1362,species_2,t1,0.0
gene_1362,species_2,t2,2.281072022688001
gene_1362,species_2,t3,1.135248381120827
gene_1362,species_3,t0,0.2915996858808666
gene_1362,species_3,t1,2.242293385010581
gene_1362,species_3,t2,0.0
gene_1362,species_3,t3,1.6758324195645096
gene_1363,species_1,t0,1.6821737837463822
gene_1363,species_1,t1,4.1917898002939245
gene_1363,species_1,t2,1.4903852199146597
gene_1363,species_1,t3,0.0
gene_1363,species_2,t0,1.3987642044809037
gene_1363,species_2,t1,2.481854308147121
gene_1363,species_2,t2,0.5763401037004241
gene_1363,species_2,t3,0.0
gene_1363,species_3,t0,0.0
gene_1363,species_3,t1,0.0
gene_1363,species_3,t2,0.7427436972947097
gene_1363,species_3,t3,0.0
gene_1364,species_1,t0,0.0
gene_1364,species_1,t1,0.0
gene_1364,species_1,t2,1.633753889823993
gene_1364,species_1,t3,0.0
gene_1364,species_2,t0,0.0
gene_1364,species_2,t1,2.3949258286874757
gene_1364,species_2,t2,2.1909203238594044
gene_1364,species_2,t3,0.0
gene_1364,species_3,t0,0.45395632205287967
gene_1364,species_3,t1,0.9808840762133567
gene_1364,species_3,t2,0.24374505103130345
gene_1364,species_3,t3,0.0
gene_1365,species_1,t0,1.2270184247433737
gene_1365,species_1,t1,2.1404111116301814
gene_1365,species_1,t2,0.04559163824853938
gene_1365,species_1,t3,0.0
gene_1365,species_2,t0,1.4850368411641013
gene_1365,species_2,t1,2.6662138582640633
gene_1365,species_2,t2,0.3900001307115335
gene_1365,species_2,t3,0.6872943000390288
gene_1365,species_3,t0,0.1340545604050765
gene_1365,species_3,t1,0.0
gene_1365,species_3,t2,0.247172955526356
gene_1365,species_3,t3,0.18813171875804366
gene_1366,species_1,t0,0.893995130442804
gene_1366,species_1,t1,0.0
gene_1366,species_1,t2,2.3945298910731934
gene_1366,species_1,t3,1.8559280999612773
gene_1366,species_2,t0,0.5519791653177901
gene_1366,species_2,t1,1.2343634247204827
gene_1366,species_2,t2,1.3634832361929132
gene_1366,species_2,t3,0.8168704615702156
gene_1366,species_3,t0,0.09560481171594587
gene_1366,species_3,t1,0.0
gene_1366,species_3,t2,1.0661256592685056
gene_1366,species_3,t3,0.0
gene_1367,species_1,t0,1.5724602891381774
gene_1367,species_1,t1,2.8706006660947603
gene_1367,species_1,t2,0.0
gene_1367,species_1,t3,1.155353707666214
gene_1367,species_2,t0,1.9012566283061996
gene_1367,species_2,t1,0.0
gene_1367,species_2,t2,0.0
gene_1367,species_2,t3,1.217820929193926
gene_1367,species_3,t0,0.16751014716299878
gene_1367,species_3,t1,0.0
gene_1367,species_3,t2,0.100470341292726
gene_1367,species_3,t3,0.0
gene_1368,species_1,t0,0.7839686454752594
gene_1368,species_1,t1,0.511281704515867
gene_1368,species_1,t2,0.0
gene_1368,species_1,t3,1.1114463223479625
gene_1368,species_2,t0,0.0
gene_1368,species_2,t1,2.432020980740179
gene_1368,species_2,t2,1.6880576399577638
gene_1368,species_2,t3,0.0
gene_1368,species_3,t0,0.0
gene_1368,species_3,t1,1.2035094736336898
gene_1368,species_3,t2,1.3440097049177102
gene_1368,species_3,t3,1.0408731684885633
gene_1369,species_1,t0,0.196852385458416
gene_1369,species_1,t1,0.0
gene_1369,species_1,t2,0.5965183200856602
gene_1369,species_1,t3,0.31737387009806517
gene_1369,species_2,t0,0.0
gene_1369,species_2,t1,0.4484504551873891
gene_1369,species_2,t2,0.46841477227835865
gene_1369,species_2,t3,0.0
gene_1369,species_3,t0,0.00989293756621202
gene_1369,species_3,t1,0.0
gene_1369,species_3,t2,0.2029744290850501
gene_1369,species_3,t3,0.19823012551923436
gene_1370,species_1,t0,0.8160475642054148
gene_1370,species_1,t1,3.5992703550960625
gene_1370,species_1,t2,2.191796697605385
gene_1370,species_1,t3,1.7548507440044039
gene_1370,species_2,t0,0.21043047518008107
gene_1370,species_2,t1,0.6178631801310357
gene_1370,species_2,t2,0.0
gene_1370,species_2,t3,0.0
gene_1370,species_3,t0,0.2936166594232555
gene_1370,species_3,t1,1.7040607699455894
gene_1370,species_3,t2,1.3040586967723982
gene_1370,species_3,t3,1.003643730322772
gene_1371,species_1,t0,1.8709040317737977
gene_1371,species_1,t1,5.072627100386499
gene_1371,species_1,t2,3.250889563637498
gene_1371,species_1,t3,2.6830677858572907
gene_1371,species_2,t0,1.6360681132594794
gene_1371,species_2,t1,3.1685056263952065
gene_1371,species_2,t2,1.9938912000816267
gene_1371,species_2,t3,1.4800262228204593
gene_1371,species_3,t0,0.0
gene_1371,species_3,t1,0.9805118044437633
gene_1371,species_3,t2,1.0703250471010735
gene_1371,species_3,t3,0.7650826199032472
gene_1372,species_1,t0,0.0
gene_1372,species_1,t1,3.581745222029749
gene_1372,species_1,t2,4.4793223191140195
gene_1372,species_1,t3,2.990543725832791
gene_1372,species_2,t0,0.0
gene_1372,species_2,t1,0.0
gene_1372,species_2,t2,2.629835430704191
gene_1372,species_2,t3,0.0
gene_1372,species_3,t0,0.19373032191366485
gene_1372,species_3,t1,1.6408479849780446
gene_1372,species_3,t2,1.8409260858397118
gene_1372,species_3,t3,1.3986211772339046
gene_1373,species_1,t0,0.0
gene_1373,species_1,t1,0.0
gene_1373,species_1,t2,2.1651699971590395
gene_1373,species_1,t3,0.0
gene_1373,species_2,t0,0.0
gene_1373,species_2,t1,1.7433464535013405
gene_1373,species_2,t2,2.5008666987852393
gene_1373,species_2,t3,0.8386110849005789
gene_1373,species_3,t0,0.09384318321419186
gene_1373,species_3,t1,0.0
gene_1373,species_3,t2,0.0
gene_1373,species_3,t3,0.0
gene_1374,species_1,t0,0.8632099759164868
gene_1374,species_1,t1,2.915716888431976
gene_1374,species_1,t2,0.5603350640319419
gene_1374,species_1,t3,0.0
gene_1374,species_2,t0,0.39395495935132063
gene_1374,species_2,t1,0.725937680022848
gene_1374,species_2,t2,0.0
gene_1374,species_2,t3,0.12315520031187395
gene_1374,species_3,t0,0.36441917506059535
gene_1374,species_3,t1,0.0
gene_1374,species_3,t2,0.0
gene_1374,species_3,t3,0.5944772466119661
gene_1375,species_1,t0,0.9306089128421287
gene_1375,species_1,t1,2.85637113647705
gene_1375,species_1,t2,0.9647859100208765
gene_1375,species_1,t3,1.22227408935517
gene_1375,species_2,t0,0.38189381226634134
gene_1375,species_2,t1,1.0942148590733876
gene_1375,species_2,t2,0.07721105123406814
gene_1375,species_2,t3,0.09012161275869993
gene_1375,species_3,t0,0.0
gene_1375,species_3,t1,0.0
gene_1375,species_3,t2,0.4924573476678237
gene_1375,species_3,t3,0.8830824897408232
gene_1376,species_1,t0,0.8543742684144162
gene_1376,species_1,t1,0.48315526574060075
gene_1376,species_1,t2,0.5620020729268544
gene_1376,species_1,t3,0.18128433015794027
gene_1376,species_2,t0,0.0
gene_1376,species_2,t1,3.264206983651337
gene_1376,species_2,t2,2.14987512800381
gene_1376,species_2,t3,0.0
gene_1376,species_3,t0,0.7198244099389236
gene_1376,species_3,t1,0.0
gene_1376,species_3,t2,0.0
gene_1376,species_3,t3,0.7846488239255971
gene_1377,species_1,t0,0.0
gene_1377,species_1,t1,1.4392244782970995
gene_1377,species_1,t2,0.0
gene_1377,species_1,t3,2.011475258212298
gene_1377,species_2,t0,0.10039915126414253
gene_1377,species_2,t1,0.0
gene_1377,species_2,t2,0.0
gene_1377,species_2,t3,1.3445498362102124
gene_1377,species_3,t0,0.09576326742873065
gene_1377,species_3,t1,0.8097539495022579
gene_1377,species_3,t2,1.4810824589557108
gene_1377,species_3,t3,0.7961179447523601
gene_1378,species_1,t0,1.6005943694424225
gene_1378,species_1,t1,2.8566002137767526
gene_1378,species_1,t2,0.8763627341830237
gene_1378,species_1,t3,0.20098563440580947
gene_1378,species_2,t0,0.0
gene_1378,species_2,t1,0.0
gene_1378,species_2,t2,0.9795652114204251
gene_1378,species_2,t3,0.0
gene_1378,species_3,t0,0.0
gene_1378,species_3,t1,0.0
gene_1378,species_3,t2,0.6571180678241288
gene_1378,species_3,t3,0.30144421464681587
gene_1379,species_1,t0,0.05678241748243423
gene_1379,species_1,t1,0.0
gene_1379,species_1,t2,0.5933372452972289
gene_1379,species_1,t3,0.1151548784025175
gene_1379,species_2,t0,0.0
gene_1379,species_2,t1,0.42018657834413486
gene_1379,species_2,t2,0.3932421036018786
gene_1379,species_2,t3,0.25675201789666574
gene_1379,species_3,t0,0.19499519115143504
gene_1379,species_3,t1,0.2057520230885751
gene_1379,species_3,t2,0.01761998237203359
gene_1379,species_3,t3,0.0
gene_1380,species_1,t0,0.49593329107750356
gene_1380,species_1,t1,1.044603297821913
gene_1380,species_1,t2,0.802037914831813
gene_1380,species_1,t3,0.1591624540298297
gene_1380,species_2,t0,0.199026921902752
gene_1380,species_2,t1,0.5772869168947803
gene_1380,species_2,t2,0.0
gene_1380,species_2,t3,0.13425698038033018
gene_1380,species_3,t0,0.1153468928770134
gene_1380,species_3,t1,0.6229461268810539
gene_1380,species_3,t2,0.28599886125800433
gene_1380,species_3,t3,0.017412750199849295
gene_1381,species_1,t0,1.1447574535138643
gene_1381,species_1,t1,2.798720013317811
gene_1381,species_1,t2,1.6077823308072683
gene_1381,species_1,t3,0.0
gene_1381,species_2,t0,0.882850269123292
gene_1381,species_2,t1,1.80678060781188
gene_1381,species_2,t2,0.0
gene_1381,species_2,t3,0.0
gene_1381,species_3,t0,0.16652324844659952
gene_1381,species_3,t1,1.0524738943061565
gene_1381,species_3,t2,0.21065350665587637
gene_1381,species_3,t3,0.12668780058934223
gene_1382,species_1,t0,2.852137591855294
gene_1382,species_1,t1,0.0
gene_1382,species_1,t2,1.551117259720353
gene_1382,species_1,t3,0.14054685214847082
gene_1382,species_2,t0,3.6439850180780122
gene_1382,species_2,t1,0.0
gene_1382,species_2,t2,0.7833300387883274
gene_1382,species_2,t3,0.0
gene_1382,species_3,t0,0.0
gene_1382,species_3,t1,0.8858503117655888
gene_1382,species_3,t2,1.3838004754410729
gene_1382,species_3,t3,0.8172180275975474
gene_1383,species_1,t0,0.5859262436656749
gene_1383,species_1,t1,0.0903085734552381
gene_1383,species_1,t2,0.4609134989118438
gene_1383,species_1,t3,0.0
gene_1383,species_2,t0,0.5742373276011552
gene_1383,species_2,t1,1.0921355563805102
gene_1383,species_2,t2,0.0
gene_1383,species_2,t3,0.013501853804601227
gene_1383,species_3,t0,0.11165720353458204
gene_1383,species_3,t1,0.7430592833290995
gene_1383,species_3,t2,0.0
gene_1383,species_3,t3,0.340659248516587
gene_1384,species_1,t0,1.1734881182174581
gene_1384,species_1,t1,2.6114510522946794
gene_1384,species_1,t2,1.0170549513663996
gene_1384,species_1,t3,1.1259941842966432
gene_1384,species_2,t0,0.0
gene_1384,species_2,t1,2.353194871315071
gene_1384,species_2,t2,0.8226683663679453
gene_1384,species_2,t3,0.9446507589031885
gene_1384,species_3,t0,0.0
gene_1384,species_3,t1,0.0
gene_1384,species_3,t2,0.0
gene_1384,species_3,t3,0.04866789272895787
gene_1385,species_1,t0,0.9240489321604841
gene_1385,species_1,t1,1.764833704267674
gene_1385,species_1,t2,1.6242236682587508
gene_1385,species_1,t3,0.0
gene_1385,species_2,t0,0.0
